SERIALNO,SPORDER,PUMA,STATE,PWGTP,HISP,RAC1P
2021HU1239140,4,07514,6,15,2,8
2021HU1239140,5,07514,6,38,1,1
2021HU1239970,1,07507,6,13,1,1
2021HU1239970,2,07507,6,14,7,9
2021HU1239970,3,07507,6,16,7,9
2021HU1239970,4,07507,6,14,1,1
2021HU1239993,1,07514,6,8,1,6
2021HU1239993,2,07514,6,9,1,6
2021HU1240955,1,07510,6,15,1,1
2021HU1240955,2,07510,6,16,1,6
2021HU1241578,1,07510,6,19,2,9
2021HU1241578,2,07510,6,22,2,1
2021HU1241783,1,07508,6,11,1,1
2021HU1242352,1,07511,6,12,2,1
2021HU1243171,1,07509,6,49,1,6
2021HU1243402,1,07507,6,16,1,6
2021HU1243402,2,07507,6,13,1,6
2021HU1243402,3,07507,6,15,1,6
2021HU1243402,4,07507,6,16,1,6
2021HU1243402,5,07507,6,13,1,6
2021HU1243910,1,07511,6,12,1,1
2021HU1243910,2,07511,6,14,1,1
2021HU1243910,3,07511,6,14,1,1
2021HU1243910,4,07511,6,19,1,9
2021HU1243910,5,07511,6,20,1,9
2021HU1244393,1,07507,6,10,1,6
2021HU1244519,1,07510,6,10,1,1
2021HU1244549,1,07510,6,22,1,1
2021HU1245265,1,07511,6,11,1,1
2021HU1245265,2,07511,6,12,1,1
2021HU1245458,1,07509,6,24,1,6
2021HU1245730,1,07511,6,10,1,6
2021HU1245730,2,07511,6,8,1,6
2021HU1245730,3,07511,6,9,1,6
2021HU1245730,4,07511,6,9,1,6
2021HU1246208,1,07509,6,117,3,9
2021HU1246681,1,07511,6,11,1,1
2021HU1246681,2,07511,6,11,1,6
2021HU1246681,3,07511,6,13,1,9
2021HU1246746,1,07511,6,11,1,6
2021HU1247529,1,07512,6,28,1,1
2021HU1247529,2,07512,6,35,1,1
2021HU1247529,3,07512,6,30,1,1
2021HU1248269,1,07507,6,29,11,9
2021HU1248269,2,07507,6,49,11,9
2021HU1248269,3,07507,6,50,11,9
2021HU1248535,1,07508,6,4,1,2
2021HU1248548,1,07513,6,14,1,1
2021HU1248548,2,07513,6,14,1,9
2021HU1248548,3,07513,6,17,1,1
2021HU1248984,1,07510,6,10,1,9
2021HU1248984,2,07510,6,10,2,9
2021HU1249048,1,07514,6,25,1,1
2021HU1249160,1,07512,6,19,1,1
2021HU1249160,2,07512,6,18,1,1
2021HU1250538,1,07513,6,13,1,1
2021HU1251084,1,07513,6,34,1,6
2021HU1251084,2,07513,6,28,1,6
2021HU1251084,3,07513,6,42,1,6
2021HU1251084,4,07513,6,29,1,6
2021HU1251084,5,07513,6,34,1,6
2021HU1251084,6,07513,6,34,1,6
2021HU1251767,1,07511,6,19,1,1
2021HU1251767,2,07511,6,15,1,1
2021HU1252473,1,07514,6,19,1,1
2021HU1253043,1,07512,6,19,1,1
2021HU1253748,1,07511,6,17,24,8
2021HU1253748,2,07511,6,11,24,8
2021HU1253748,3,07511,6,12,24,8
2021HU1253748,4,07511,6,12,24,8
2021HU1253748,5,07511,6,24,24,8
2021HU1253748,6,07511,6,18,24,8
2021HU1254430,1,07508,6,14,2,9
2021HU1254991,1,07508,6,25,1,1
2021HU1254991,2,07508,6,22,1,6
2021HU1255064,1,07509,6,12,1,1
2021HU1255064,2,07509,6,14,1,1
2021HU1255201,1,07512,6,21,2,1
2021HU1255201,2,07512,6,21,1,1
2021HU1255201,3,07512,6,23,1,1
2021HU1255541,1,07507,6,6,1,6
2021HU1255541,2,07507,6,8,1,6
2021HU1255563,1,07514,6,15,1,6
2021HU1255583,1,07508,6,44,1,1
2021HU1255678,1,07508,6,13,1,1
2021HU1255778,1,07512,6,17,1,6
2021HU1255778,2,07512,6,19,1,6
2021HU1256931,1,07509,6,16,1,1
2021HU1256933,1,07512,6,12,24,9
2021HU1256933,2,07512,6,10,1,1
2021HU1256984,1,07511,6,10,1,1
2021HU1256984,2,07511,6,10,1,1
2021HU1257021,1,07509,6,26,1,6
2021HU1257021,2,07509,6,24,1,6
2021HU1257021,3,07509,6,19,1,6
2021HU1257290,1,07514,6,18,1,7
2021HU1257290,2,07514,6,27,1,1
2021HU1257321,1,07507,6,11,1,6
2021HU1257321,2,07507,6,12,1,1
2021HU1257329,1,07511,6,13,1,1
2021HU1257329,2,07511,6,14,3,9
2021HU1259064,1,07511,6,12,1,1
2021HU1259064,2,07511,6,13,1,1
2021HU1259336,1,07507,6,40,1,6
2021HU1259336,2,07507,6,36,1,6
2021HU1259336,3,07507,6,35,1,6
2021HU1259336,4,07507,6,36,1,6
2021HU1259336,5,07507,6,35,1,6
2021HU1259336,6,07507,6,34,1,6
2021HU1259336,7,07507,6,42,1,6
2021HU1259513,1,07509,6,21,1,6
2021HU1259513,2,07509,6,27,1,6
2021HU1259513,3,07509,6,19,1,6
2021HU1259679,1,07512,6,23,1,1
2021HU1260493,1,07511,6,14,1,9
2021HU1260493,2,07511,6,13,2,9
2021HU1260540,1,07507,6,43,11,8
2021HU1260540,2,07507,6,50,2,8
2021HU1260540,3,07507,6,40,2,8
2021HU1260610,1,07514,6,15,1,1
2021HU1260610,2,07514,6,12,1,1
2021HU1260610,3,07514,6,17,1,1
2021HU1260868,1,07512,6,24,1,1
2021HU1260868,2,07512,6,22,1,6
2021HU1260868,3,07512,6,24,1,9
2021HU1260868,4,07512,6,31,1,9
2021HU1261725,1,07508,6,33,1,6
2021HU1261725,2,07508,6,19,1,1
2021HU1261800,1,07511,6,24,1,1
2021HU1262525,1,07509,6,19,11,8
2021HU1262525,2,07509,6,40,11,8
2021HU1263005,1,07509,6,19,1,1
2021HU1263005,2,07509,6,21,1,1
2021HU1263055,1,07514,6,60,1,9
2021HU1263130,1,07511,6,12,1,1
2021HU1263130,2,07511,6,9,1,1
2021HU1263130,3,07511,6,11,1,1
2021HU1263804,1,07511,6,6,2,8
2021HU1264221,1,07513,6,15,1,6
2021HU1264322,1,07511,6,37,1,1
2021HU1264322,2,07511,6,36,1,1
2021HU1264390,1,07510,6,11,1,1
2021HU1264393,1,07511,6,25,1,1
2021HU1265987,1,07511,6,12,1,1
2021HU1265987,2,07511,6,14,1,1
2021HU1265987,3,07511,6,10,1,1
2021HU1265987,4,07511,6,11,1,1
2021HU1266203,1,07514,6,78,1,2
2021HU1266323,1,07513,6,19,2,8
2021HU1266323,2,07513,6,21,2,8
2021HU1267336,1,07512,6,49,1,1
2021HU1267336,2,07512,6,43,1,6
2021HU1267336,3,07512,6,44,1,9
2021HU1267336,4,07512,6,45,1,9
2021HU1267336,5,07512,6,51,1,9
2021HU1268741,1,07507,6,13,1,1
2021HU1268741,2,07507,6,16,10,9
2021HU1268741,3,07507,6,27,1,1
2021HU1269134,1,07514,6,38,2,8
2021HU1269134,2,07514,6,18,2,8
2021HU1269134,3,07514,6,23,2,8
2021HU1269134,4,07514,6,25,2,8
2021HU1269464,1,07513,6,14,1,6
2021HU1269464,2,07513,6,14,1,6
2021HU1269464,3,07513,6,16,1,6
2021HU1269464,4,07513,6,13,1,6
2021HU1270001,1,07509,6,20,1,1
2021HU1270257,1,07510,6,61,1,6
2021HU1270660,1,07509,6,25,1,1
2021HU1270660,2,07509,6,15,1,1
2021HU1271340,1,07513,6,11,1,1
2021HU1271340,2,07513,6,12,1,6
2021HU1271733,1,07514,6,21,1,1
2021HU1271913,1,07509,6,12,1,1
2021HU1272018,1,07509,6,10,1,1
2021HU1272018,2,07509,6,7,2,9
2021HU1272255,1,07508,6,9,1,1
2021HU1272255,2,07508,6,13,1,1
2021HU1272255,3,07508,6,13,1,1
2021HU1272967,1,07507,6,16,1,6
2021HU1272967,2,07507,6,19,1,6
2021HU1274398,1,07514,6,21,1,9
2021HU1276628,1,07509,6,25,1,1
2021HU1277407,1,07514,6,37,1,1
2021HU1277407,2,07514,6,35,1,1
2021HU1277407,3,07514,6,24,1,1
2021HU1277459,1,07508,6,13,1,1
2021HU1277459,2,07508,6,14,1,6
2021HU1278033,1,07514,6,10,1,6
2021HU1278033,2,07514,6,7,1,6
2021HU1278033,3,07514,6,7,1,6
2021HU1278106,1,07512,6,12,1,1
2021HU1278106,2,07512,6,13,1,6
2021HU1278257,1,07514,6,27,1,1
2021HU1278257,2,07514,6,16,1,1
2021HU1278339,1,07513,6,11,1,1
2021HU1278339,2,07513,6,11,1,6
2021HU1278339,3,07513,6,14,1,6
2021HU1279028,1,07508,6,15,1,1
2021HU1279028,2,07508,6,14,1,1
2021HU1279457,1,07507,6,13,1,6
2021HU1279457,2,07507,6,13,1,6
2021HU1280090,1,07512,6,15,1,1
2021HU1280090,2,07512,6,21,1,6
2021HU1280139,1,07508,6,13,1,1
2021HU1280139,2,07508,6,10,1,1
2021HU1280807,1,07509,6,72,1,6
2021HU1281722,1,07511,6,17,1,1
2021HU1281722,2,07511,6,19,1,1
2021HU1281734,1,07509,6,17,1,1
2021HU1281734,2,07509,6,15,1,1
2021HU1282064,1,07513,6,7,1,1
2021HU1282064,2,07513,6,8,1,6
2021HU1282064,3,07513,6,9,1,9
2021HU1282244,1,07509,6,22,1,1
2021HU1283021,1,07514,6,52,1,6
2021HU1283268,1,07512,6,27,1,1
2021HU1283268,2,07512,6,24,1,6
2021HU1283608,1,07513,6,15,24,8
2021HU1283608,2,07513,6,16,24,8
2021HU1283635,1,07512,6,16,1,6
2021HU1283635,2,07512,6,18,1,6
2021HU1283635,3,07512,6,17,1,6
2021HU1283635,4,07512,6,15,1,6
2021HU1283727,1,07514,6,14,1,1
2021HU1283727,2,07514,6,12,1,1
2021HU1283731,1,07511,6,10,1,6
2021HU1283731,2,07511,6,8,1,6
2021HU1283731,3,07511,6,6,1,6
2021HU1283731,4,07511,6,8,1,6
2021HU1284196,1,07513,6,19,19,8
2021HU1284196,2,07513,6,24,19,8
2021HU1284816,1,07512,6,22,1,9
2021HU1284816,2,07512,6,24,1,6
2021HU1284816,3,07512,6,22,1,1
2021HU1284864,1,07510,6,67,24,8
2021HU1284864,2,07510,6,43,1,9
2021HU1286485,1,07512,6,10,1,6
2021HU1286485,2,07512,6,12,1,6
2021HU1286485,3,07512,6,14,1,6
2021HU1286666,1,07514,6,20,1,1
2021HU1286666,2,07514,6,25,1,1
2021HU1287527,1,07512,6,16,2,9
2021HU1287527,2,07512,6,18,1,1
2021HU1287564,1,07511,6,11,1,1
2021HU1287564,2,07511,6,11,1,1
2021HU1287689,1,07509,6,18,1,2
2021HU1287689,2,07509,6,26,1,9
2021HU1288086,1,07510,6,25,1,1
2021HU1288086,2,07510,6,25,1,1
2021HU1288148,1,07510,6,68,1,7
2021HU1288872,1,07512,6,9,1,1
2021HU1288872,2,07512,6,10,1,1
2021HU1289682,1,07512,6,14,19,1
2021HU1289682,2,07512,6,8,19,1
2021HU1289682,3,07512,6,9,19,1
2021HU1289682,4,07512,6,21,19,1
2021HU1290439,1,07512,6,10,1,6
2021HU1290439,2,07512,6,8,1,6
2021HU1290615,1,07509,6,18,1,6
2021HU1291286,1,07514,6,14,1,1
2021HU1291480,1,07508,6,8,1,1
2021HU1291480,2,07508,6,10,1,1
2021HU1292279,1,07508,6,18,1,1
2021HU1292319,1,07508,6,27,2,9
2021HU1292336,1,07512,6,12,1,1
2021HU1292336,2,07512,6,13,1,1
2021HU1292339,1,07509,6,30,1,1
2021HU1292339,2,07509,6,17,1,1
2021HU1292339,3,07509,6,14,1,1
2021HU1292342,1,07511,6,16,1,1
2021HU1292895,1,07509,6,20,1,1
2021HU1292895,2,07509,6,13,1,1
2021HU1292895,3,07509,6,19,1,1
2021HU1292895,4,07509,6,7,1,1
2021HU1293804,1,07513,6,11,1,1
2021HU1293804,2,07513,6,10,1,1
2021HU1293861,1,07514,6,64,1,1
2021HU1293861,2,07514,6,78,1,1
2021HU1293896,1,07513,6,8,1,6
2021HU1293896,2,07513,6,9,1,6
2021HU1293896,3,07513,6,7,2,8
2021HU1293896,4,07513,6,11,1,1
2021HU1293896,5,07513,6,6,1,6
2021HU1294050,1,07507,6,13,1,1
2021HU1294050,2,07507,6,11,1,6
2021HU1295040,1,07512,6,24,2,1
2021HU1295040,2,07512,6,12,2,1
2021HU1295393,1,07509,6,9,1,1
2021HU1295393,2,07509,6,9,1,1
2021HU1295393,3,07509,6,14,1,1
2021HU1295393,4,07509,6,6,1,1
2021HU1295459,1,07513,6,6,1,1
2021HU1295459,2,07513,6,7,1,9
2021HU1295459,3,07513,6,11,1,1
2021HU1296572,1,07512,6,12,1,1
2021HU1296572,2,07512,6,10,1,1
2021HU1296572,3,07512,6,10,1,1
2021HU1296572,4,07512,6,9,1,1
2021HU1296676,1,07509,6,9,1,6
2021HU1296676,2,07509,6,10,1,6
2021HU1296676,3,07509,6,7,1,6
2021HU1296676,4,07509,6,8,1,6
2021HU1297179,1,07513,6,18,1,1
2021HU1297507,1,07514,6,16,1,1
2021HU1297507,2,07514,6,13,1,1
2021HU1298869,1,07509,6,18,1,1
2021HU1298869,2,07509,6,16,1,1
2021HU1299462,1,07510,6,18,1,6
2021HU1299462,2,07510,6,20,1,6
2021HU1299462,3,07510,6,19,1,6
2021HU1299462,4,07510,6,19,1,6
2021HU1300464,1,07512,6,17,1,6
2021HU1300464,2,07512,6,19,1,6
2021HU1300570,1,07514,6,44,1,2
2021HU1300570,2,07514,6,74,1,2
2021HU1300570,3,07514,6,19,1,2
2021HU1300570,4,07514,6,44,1,2
2021HU1300570,5,07514,6,43,1,2
2021HU1301001,1,07511,6,11,1,1
2021HU1301001,2,07511,6,13,1,1
2021HU1301410,1,07514,6,17,1,1
2021HU1301410,2,07514,6,16,1,1
2021HU1301410,3,07514,6,15,1,1
2021HU1301410,4,07514,6,13,1,1
2021HU1301705,1,07511,6,36,1,1
2021HU1301705,2,07511,6,26,1,1
2021HU1301705,3,07511,6,32,1,1
2021HU1301705,4,07511,6,32,1,1
2021HU1301851,1,07509,6,8,1,1
2021HU1301851,2,07509,6,11,1,1
2021HU1301944,1,07507,6,66,9,8
2021HU1302439,1,07514,6,14,1,1
2021HU1302439,2,07514,6,15,1,1
2021HU1302439,3,07514,6,12,1,1
2021HU1303484,1,07509,6,13,1,9
2021HU1304419,1,07511,6,13,1,9
2021HU1304900,1,07512,6,20,1,6
2021HU1304900,2,07512,6,14,1,6
2021HU1304900,3,07512,6,14,1,6
2021HU1304900,4,07512,6,14,1,6
2021HU1304900,5,07512,6,13,1,6
2021HU1305298,1,07508,6,9,1,1
2021HU1305298,2,07508,6,8,1,1
2021HU1305298,3,07508,6,16,1,1
2021HU1307782,1,07509,6,10,1,1
2021HU1308441,1,07508,6,19,1,1
2021HU1308441,2,07508,6,11,1,1
2021HU1308634,1,07511,6,11,1,6
2021HU1308634,2,07511,6,10,1,1
2021HU1308634,3,07511,6,14,1,9
2021HU1308634,4,07511,6,13,1,9
2021HU1308813,1,07511,6,29,1,1
2021HU1309058,1,07511,6,11,1,1
2021HU1309058,2,07511,6,12,1,1
2021HU1309058,3,07511,6,10,1,1
2021HU1309089,1,07511,6,13,1,1
2021HU1309108,1,07511,6,19,1,1
2021HU1309387,1,07513,6,15,1,1
2021HU1309939,1,07514,6,17,1,1
2021HU1310054,1,07507,6,9,1,6
2021HU1310054,2,07507,6,8,1,6
2021HU1310506,1,07510,6,18,23,9
2021HU1310506,2,07510,6,14,1,1
2021HU1310506,3,07510,6,17,1,1
2021HU1310506,4,07510,6,19,1,1
2021HU1310506,5,07510,6,26,2,9
2021HU1311311,1,07508,6,7,1,1
2021HU1311311,2,07508,6,10,1,1
2021HU1312774,1,07510,6,12,1,1
2021HU1313026,1,07512,6,13,1,6
2021HU1313026,2,07512,6,13,1,6
2021HU1314577,1,07510,6,14,15,8
2021HU1314577,2,07510,6,16,2,8
2021HU1314577,3,07510,6,17,15,8
2021HU1314577,4,07510,6,18,15,8
2021HU1314909,1,07508,6,11,1,1
2021HU1314909,2,07508,6,17,1,1
2021HU1314965,1,07511,6,30,2,1
2021HU1315077,1,07512,6,10,1,1
2021HU1315077,2,07512,6,11,1,6
2021HU1315077,3,07512,6,10,1,9
2021HU1315387,1,07508,6,42,1,9
2021HU1316779,1,07511,6,30,13,9
2021HU1316779,2,07511,6,29,13,9
2021HU1316989,1,07511,6,27,1,1
2021HU1316992,1,07509,6,8,1,6
2021HU1316992,2,07509,6,11,1,6
2021HU1317563,1,07509,6,19,1,1
2021HU1317563,2,07509,6,19,1,1
2021HU1319145,1,07511,6,18,1,6
2021HU1319145,2,07511,6,13,1,6
2021HU1319145,3,07511,6,12,1,6
2021HU1319145,4,07511,6,21,1,6
2021HU1319344,1,07514,6,13,1,1
2021HU1319344,2,07514,6,15,1,1
2021HU1320662,1,07511,6,19,1,9
2021HU1320662,2,07511,6,33,13,9
2021HU1320855,1,07507,6,13,1,6
2021HU1320963,1,07509,6,64,1,6
2021HU1320963,2,07509,6,51,1,6
2021HU1321010,1,07511,6,18,1,6
2021HU1321010,2,07511,6,26,2,8
2021HU1321325,1,07512,6,11,1,6
2021HU1321325,2,07512,6,11,1,6
2021HU1321325,3,07512,6,12,1,6
2021HU1321325,4,07512,6,12,1,6
2021HU1321541,1,07507,6,47,1,1
2021HU1321541,2,07507,6,46,1,6
2021HU1321541,3,07507,6,59,2,8
2021HU1321541,4,07507,6,58,2,8
2021HU1321541,5,07507,6,68,2,8
2021HU1321541,6,07507,6,68,2,8
2021HU1321541,7,07507,6,69,2,8
2021HU1322674,1,07509,6,38,1,6
2021HU1323121,1,07512,6,12,1,6
2021HU1323121,2,07512,6,20,1,6
2021HU1323121,3,07512,6,12,1,6
2021HU1323121,4,07512,6,14,1,6
2021HU1323258,1,07514,6,12,1,1
2021HU1323828,1,07514,6,74,1,1
2021HU1323828,2,07514,6,71,1,1
2021HU1323828,3,07514,6,40,1,1
2021HU1323828,4,07514,6,64,1,1
2021HU1323828,5,07514,6,65,1,1
2021HU1324025,1,07511,6,13,1,1
2021HU1324025,2,07511,6,14,1,6
2021HU1324479,1,07511,6,11,1,1
2021HU1324479,2,07511,6,11,1,1
2021HU1325227,1,07509,6,17,1,6
2021HU1325912,1,07510,6,4,1,3
2021HU1325942,1,07507,6,11,1,6
2021HU1325942,2,07507,6,12,1,6
2021HU1325942,3,07507,6,15,1,6
2021HU1326277,1,07513,6,17,1,1
2021HU1326277,2,07513,6,25,1,1
2021HU1326434,1,07513,6,22,1,6
2021HU1326434,2,07513,6,22,1,6
2021HU1326434,3,07513,6,33,1,6
2021HU1326434,4,07513,6,26,1,6
2021HU1326434,5,07513,6,27,1,6
2021HU1326437,1,07509,6,46,1,6
2021HU1326437,2,07509,6,26,1,6
2021HU1326645,1,07508,6,12,1,1
2021HU1327331,1,07513,6,17,1,1
2021HU1327331,2,07513,6,18,1,6
2021HU1327331,3,07513,6,21,1,6
2021HU1327331,4,07513,6,23,1,6
2021HU1327331,5,07513,6,21,1,6
2021HU1327331,6,07513,6,26,1,6
2021HU1327343,1,07512,6,13,1,9
2021HU1327343,2,07512,6,14,1,1
2021HU1327343,3,07512,6,15,1,9
2021HU1327761,1,07510,6,22,1,6
2021HU1327761,2,07510,6,18,1,1
2021HU1328192,1,07513,6,11,1,1
2021HU1328192,2,07513,6,11,1,2
2021HU1328192,3,07513,6,13,1,2
2021HU1328641,1,07514,6,18,1,1
2021HU1329474,1,07507,6,6,1,2
2021HU1329474,2,07507,6,9,1,2
2021HU1329628,1,07507,6,42,1,9
2021HU1329692,1,07513,6,17,1,1
2021HU1329856,1,07509,6,34,1,9
2021HU1330131,1,07510,6,44,2,3
2021HU1330257,1,07510,6,20,2,8
2021HU1330257,2,07510,6,22,2,8
2021HU1330599,1,07514,6,32,1,6
2021HU1330602,1,07514,6,26,1,1
2021HU1330700,1,07513,6,12,1,1
2021HU1330700,2,07513,6,13,1,1
2021HU1330917,1,07510,6,31,2,9
2021HU1330917,2,07510,6,28,2,9
2021HU1330917,3,07510,6,52,2,9
2021HU1331250,1,07514,6,18,1,6
2021HU1331250,2,07514,6,14,1,6
2021HU1333202,1,07513,6,17,1,1
2021HU1333202,2,07513,6,21,1,1
2021HU1333401,1,07513,6,18,1,1
2021HU1333401,2,07513,6,20,1,6
2021HU1333576,1,07514,6,24,1,1
2021HU1334474,1,07514,6,6,1,6
2021HU1334583,1,07509,6,19,1,6
2021HU1334583,2,07509,6,15,1,6
2021HU1335182,1,07510,6,22,1,1
2021HU1335187,1,07512,6,11,1,1
2021HU1335292,1,07510,6,9,1,1
2021HU1335454,1,07509,6,27,1,6
2021HU1335454,2,07509,6,38,1,6
2021HU1335534,1,07508,6,26,1,6
2021HU1335534,2,07508,6,20,1,2
2021HU1335583,1,07511,6,18,1,1
2021HU1335583,2,07511,6,25,1,1
2021HU1335615,1,07508,6,4,1,9
2021HU1335615,2,07508,6,16,1,9
2021HU1335615,3,07508,6,12,1,9
2021HU1335647,1,07512,6,33,1,6
2021HU1335647,2,07512,6,36,1,6
2021HU1336834,1,07512,6,22,1,6
2021HU1336834,2,07512,6,22,1,6
2021HU1337052,1,07510,6,10,1,6
2021HU1337052,2,07510,6,11,1,6
2021HU1337052,3,07510,6,18,1,6
2021HU1337952,1,07514,6,12,1,6
2021HU1337952,2,07514,6,13,1,6
2021HU1337952,3,07514,6,16,1,6
2021HU1337952,4,07514,6,13,1,6
2021HU1338060,1,07512,6,36,1,6
2021HU1338060,2,07512,6,37,1,6
2021HU1338060,3,07512,6,39,1,1
2021HU1338060,4,07512,6,28,1,1
2021HU1338060,5,07512,6,28,1,1
2021HU1338091,1,07514,6,26,1,1
2021HU1338091,2,07514,6,30,1,1
2021HU1339976,1,07509,6,11,1,1
2021HU1340060,1,07512,6,18,1,2
2021HU1340651,1,07511,6,11,1,6
2021HU1342573,1,07512,6,13,1,6
2021HU1342573,2,07512,6,13,1,6
2021HU1342888,1,07507,6,25,2,8
2021HU1342888,2,07507,6,35,2,8
2021HU1342888,3,07507,6,15,1,1
2021HU1343047,1,07507,6,17,1,6
2021HU1343047,2,07507,6,31,1,1
2021HU1343346,1,07510,6,18,1,1
2021HU1343346,2,07510,6,18,1,1
2021HU1343346,3,07510,6,11,1,1
2021HU1343528,1,07514,6,39,1,1
2021HU1344150,1,07509,6,11,1,1
2021HU1344728,1,07510,6,13,1,9
2021HU1345711,1,07510,6,24,1,9
2021HU1345711,2,07510,6,20,1,1
2021HU1345711,3,07510,6,31,1,9
2021HU1345711,4,07510,6,31,1,9
2021HU1345711,5,07510,6,32,1,9
2021HU1345711,6,07510,6,20,1,6
2021HU1345728,1,07512,6,26,1,1
2021HU1345728,2,07512,6,18,1,1
2021HU1346452,1,07511,6,11,1,9
2021HU1346596,1,07511,6,35,1,1
2021HU1346596,2,07511,6,40,1,1
2021HU1346596,3,07511,6,31,1,1
2021HU1346679,1,07510,6,8,1,3
2021HU1346679,2,07510,6,29,2,9
2021HU1346679,3,07510,6,66,2,9
2021HU1346679,4,07510,6,66,2,9
2021HU1347417,1,07511,6,14,1,1
2021HU1347417,2,07511,6,13,1,1
2021HU1347417,3,07511,6,12,1,1
2021HU1347977,1,07514,6,13,1,1
2021HU1347977,2,07514,6,7,1,6
2021HU1347977,3,07514,6,9,1,9
2021HU1347977,4,07514,6,8,1,9
2021HU1350103,1,07512,6,28,1,1
2021HU1350103,2,07512,6,29,1,1
2021HU1350103,3,07512,6,46,1,1
2021HU1350103,4,07512,6,26,1,1
2021HU1350103,5,07512,6,30,1,1
2021HU1351071,1,07513,6,11,1,6
2021HU1351071,2,07513,6,9,1,6
2021HU1351071,3,07513,6,11,1,6
2021HU1351071,4,07513,6,12,1,6
2021HU1351071,5,07513,6,10,1,6
2021HU1351071,6,07513,6,11,1,6
2021HU1352603,1,07512,6,14,1,1
2021HU1352603,2,07512,6,15,1,1
2021HU1352717,1,07512,6,25,1,6
2021HU1352717,2,07512,6,22,1,6
2021HU1352902,1,07508,6,14,1,2
2021HU1352967,1,07509,6,69,1,2
2021HU1353021,1,07507,6,23,1,6
2021HU1353021,2,07507,6,21,1,6
2021HU1353021,3,07507,6,16,1,6
2021HU1353021,4,07507,6,19,1,6
2021HU1353021,5,07507,6,23,1,6
2021HU1353991,1,07513,6,18,1,1
2021HU1353991,2,07513,6,13,1,1
2021HU1353991,3,07513,6,43,1,5
2021HU1354529,1,07509,6,44,1,1
2021HU1354529,2,07509,6,40,1,1
2021HU1354529,3,07509,6,40,1,1
2021HU1354568,1,07507,6,9,1,6
2021HU1354568,2,07507,6,12,1,6
2021HU1354568,3,07507,6,13,1,6
2021HU1354676,1,07508,6,17,1,1
2021HU1354676,2,07508,6,11,1,6
2021HU1354691,1,07511,6,21,1,1
2021HU1354691,2,07511,6,18,1,1
2021HU1354691,3,07511,6,18,1,1
2021HU1354691,4,07511,6,17,1,1
2021HU1354871,1,07507,6,26,1,6
2021HU1354871,2,07507,6,34,1,6
2021HU1355223,1,07507,6,8,1,1
2021HU1355966,1,07514,6,19,1,1
2021HU1356612,1,07507,6,9,1,6
2021HU1356612,2,07507,6,9,1,6
2021HU1356612,3,07507,6,14,1,6
2021HU1356612,4,07507,6,13,1,6
2021HU1356635,1,07511,6,16,1,1
2021HU1356635,2,07511,6,11,1,1
2021HU1356754,1,07514,6,17,1,1
2021HU1356754,2,07514,6,16,1,1
2021HU1357338,1,07507,6,21,1,2
2021HU1357338,2,07507,6,15,1,2
2021HU1357338,3,07507,6,12,1,2
2021HU1357338,4,07507,6,14,1,2
2021HU1357575,1,07511,6,11,1,6
2021HU1357575,2,07511,6,13,1,1
2021HU1358759,1,07510,6,12,1,6
2021HU1358759,2,07510,6,12,1,6
2021HU1359666,1,07510,6,10,11,8
2021HU1359765,1,07510,6,10,1,1
2021HU1359765,2,07510,6,12,1,1
2021HU1360267,1,07509,6,19,1,2
2021HU1360407,1,07509,6,22,1,1
2021HU1360498,1,07512,6,19,1,1
2021HU1360748,1,07509,6,11,1,1
2021HU1360748,2,07509,6,9,1,1
2021HU1361353,1,07508,6,10,1,1
2021HU1362070,1,07509,6,35,1,1
2021HU1362102,1,07510,6,41,1,6
2021HU1362455,1,07514,6,14,1,1
2021HU1362455,2,07514,6,11,1,1
2021HU1362667,1,07507,6,16,1,2
2021HU1362667,2,07507,6,19,1,2
2021HU1362667,3,07507,6,17,1,9
2021HU1363411,1,07507,6,14,1,1
2021HU1363411,2,07507,6,16,1,1
2021HU1363485,1,07512,6,85,1,6
2021HU1363485,2,07512,6,73,1,6
2021HU1363485,3,07512,6,74,1,6
2021HU1363485,4,07512,6,70,1,6
2021HU1365059,1,07509,6,12,1,1
2021HU1365059,2,07509,6,16,1,1
2021HU1366242,1,07513,6,16,1,1
2021HU1366355,1,07509,6,30,1,6
2021HU1366355,2,07509,6,32,1,6
2021HU1366575,1,07508,6,23,1,6
2021HU1366575,2,07508,6,26,1,6
2021HU1366600,1,07510,6,28,2,8
2021HU1366853,1,07513,6,21,1,6
2021HU1367336,1,07509,6,8,1,1
2021HU1367336,2,07509,6,10,1,1
2021HU1367378,1,07509,6,11,1,1
2021HU1368136,1,07512,6,16,23,9
2021HU1368136,2,07512,6,13,1,9
2021HU1368136,3,07512,6,11,1,9
2021HU1368171,1,07511,6,8,1,6
2021HU1368852,1,07513,6,17,1,6
2021HU1368852,2,07513,6,21,1,6
2021HU1369535,1,07513,6,15,1,6
2021HU1369535,2,07513,6,16,1,6
2021HU1369535,3,07513,6,27,1,6
2021HU1369535,4,07513,6,21,1,6
2021HU1369667,1,07512,6,44,1,6
2021HU1369667,2,07512,6,48,1,6
2021HU1369667,3,07512,6,44,1,6
2021HU1369667,4,07512,6,49,1,6
2021HU1369817,1,07512,6,19,1,1
2021HU1369817,2,07512,6,17,1,1
2021HU1370111,1,07514,6,24,1,1
2021HU1370111,2,07514,6,33,1,1
2021HU1370111,3,07514,6,34,1,1
2021HU1372015,1,07512,6,39,1,1
